id,answer
5611,groupings
5612,hold
5613,Dublin
5614,Plymouth Brethren
5615,Brethren
5616,The
5617,Dublin
5618,Holy Communion
5619,central
5620,Religious Society of Friends
5621,Friends
5622,traditional
5623,Christian
5624,Roman Catholic Church
5625,Charismatic Movement
5626,Anabaptist
5627,churches
5628,Evangelical
5629,New England
5630,able
5631,Not sure
5632,In
5633,1964
5634,Anglicans
5635,In
5636,New Zealand
5637,Larry Christenson
5638,Lutheran
5639,California
5640,Spirit
5641,Richard A. Jensen
5642,Terry Virgo
5643,Reformed
5644,USA
5645,Spirit
5646,Reformed
5647,England
5648,Puritans
5649,Reformation
5650,Sabbatarianism
5651,1619
5652,Reformed
5653,strands
5654,groups
5655,Zurich
5656,English
5657,Reformation
5658,allow
5659,1950
5660,Protestant
5661,churches
5662,Bible
5663,60
5664,example
5665,1701
5666,Pennsylvania
5667,responsibility
5668,In
5669,incentive
5670,The
5671,Protestant
5672,Tausch
5673,Protestantism
5674,Arno Tausch
5675,wave
5676,Global Value Development Index
5677,WASPs
5678,American
5679,WASPs
5680,Episcopalians
5681,Episcopalians
5682,English Puritanism
5683,German Pietism
5684,Merton Thesis
5685,Huguenots
5686,Protestant
5687,Protestant
5688,Calvin
5689,1523
5690,Calvin
5691,reason
5692,Politically
5693,people
5694,rise
5695,Hugo Grotius
5696,philosophers
5697,Calvin
5698,Plymouth Colony
5699,British
5700,It
5701,Massachusetts Bay Colony
5702,advocating
5703,since
5704,Huguenots
5705,John Smyth
5706,majority
5707,Reformation
5708,Protestant Christian
5709,These
5710,Independence
5711,Protestant Christian
5712,1740
5713,1740
5714,Samuel Pufendorf
5715,founded
5716,Geneva Convention
5717,Otto von Bismarck
5718,Chancellor
5719,Protestant
5720,Germany
5721,Chancellor
5722,enriched
5723,works
5724,World
5725,works
5726,Catholic
5727,Protestant
5728,Catholic
5729,Catholic
5730,Catholic
5731,Luther
5732,Magisterial
5733,Reformed
5734,departure
5735,Roman Catholic Church
5736,Wherever
5737,Catholicity
5738,Christian
5739,Conciliar
5740,therefore
5741,World Council of Churches
5742,Edinburgh Missionary Conference
5743,Orthodox
5744,Orthodox
5745,Uniting Church
5746,Catholic Church
5747,Catholic Church
5748,Therefore
5749,Therefore
5750,Protestant
5751,Lutheran World Federation
5752,In
5753,On
5754,Joint Declaration
5755,Joint Declaration
5756,279
5757,33
5758,2010
5759,In
5760,2010
5761,Protestantism
5762,European Union
5763,Firstly
5764,2010
5765,Although
5766,Africa
5767,Protestantism
5768,Anglicans
5769,Anglicans
5770,2010
5771,Armenian
5772,Christianity
5773,In
5774,ancient
5775,Not sure
5776,Eastern Armenia
5777,traditional
5778,Several
5779,1922
5780,1917
5781,Armenia
5782,Not sure
5783,Several
5784,Persians
5785,782
5786,Not sure
5787,Armenia
5788,Argishti I. Yerevan
5789,Seleucid Empire
5790,century
5791,Not sure
5792,Not sure
5793,centuries
5794,Ijevan
5795,Ashurbanipal
5796,period
5797,Not sure
5798,Principality
5799,Not sure
5800,After
5801,In
5802,1071
5803,Not sure
5804,Seljuk Turks
5805,Not sure
5806,Seljuk Turks
5807,Zakarid
5808,Orbelians
5809,Not sure
5810,1894
5811,Not sure
5812,traditional
5813,traditional
5814,century
5815,401
5816,EU
5817,Sultan
5818,EU
5819,Muslim
5820,Armenian Revolutionary Federation
5821,The
5822,EU
5823,Not sure
5824,1909
5825,1909
5826,1894
5827,Hamid
5828,1914
5829,Azerbaijani Popular Front
5830,29
5831,Armenian
5832,Several
5833,EU
5834,implemented
5835,Syrian
5836,Syrian
5837,elderly
5838,implemented
5839,Several
5840,Arnold J. Toynbee
5841,year
5842,2005
5843,Nikolai Yudenich
5844,Several
5845,1917
5846,needed
5847,28
5848,10
5849,Not sure
5850,President
5851,1920
5852,Sèvres
5853,2
5854,Alexandropol
5855,Several
5856,Grigoriy Ordzhonikidze
5857,1920
5858,4
5859,Soviet Union
5860,Kars
5861,higher
5862,Several
5863,Vladimir Lenin
5864,TSFSR
5865,1936
5866,Tovmas Nazarbekian
5867,1967
5868,Not sure
5869,Not sure
5870,Tsitsernakaberd
5871,1993
5872,Armenians
5873,Not sure
5874,Several
5875,Not sure
5876,Not sure
5877,broke
5878,1918
5879,Several
5880,Baku
5881,78
5882,Several
5883,state
5884,Vazgen Sargsyan
5885,Armenia
5886,crippled
5887,1994
5888,Not sure
5889,OSCE
5890,peoples
5891,Armenia
5892,Democracy Score
5893,Semi-consolidated Authoritarian Regime
5894,Freedom House
5895,US Department of State
5896,Not sure
5897,resolution
5898,When
5899,resolution
5900,Several
5901,1991
5902,resolution
5903,2009
5904,The
5905,The
5906,President
5907,Russia
5908,Several
5909,Armenian
5910,Gyumri
5911,Several
5912,Not sure
5913,US Department of State
5914,Several
5915,Several
5916,1992
5917,Border Guard
5918,Seyran Ohanyan
5919,Seyran Ohanyan
5920,CSTO
5921,Euro-Atlantic Partnership Council
5922,Armenia
5923,46
5924,communities
5925,Additionally
5926,As
5927,EU
5928,Intel Corporation
5929,independence
5930,Turkish
5931,independence
5932,less
5933,EU
5934,GDP
5935,Agriculture
5936,1988
5937,1988
5938,Soviet Union
5939,The
5940,Russian-brokered
5941,1995
5942,Armenia
5943,attributable
5944,IMF
5945,European Bank for Reconstruction and Development
5946,Not sure
5947,Loans
5948,5
5949,However
5950,15
5951,1994
5952,1994
5953,addition
5954,Yerevan State University
5955,1933
5956,1992
5957,1992
5958,1980
5959,1930
5960,1930
5961,Mkhitar Heratsi
5962,YSMU
5963,higher
5964,1957
5965,students
5966,One Laptopschool Per
5967,301
5968,Business
5969,Armenian
5970,Several
5971,Aram Khatchaturian
5972,Armenian
5973,Not sure
5974,Not sure
5975,Several
5976,Richard Hagopian
5977,Vosbikian Band
5978,Several
5979,Adiss Harmandian
5980,French-Armenian
5981,System
5982,Armenian
5983,Armenian
5984,found
5985,Not sure
5986,Vernissage
5987,Wednesdays
5988,The
5989,Yerevan
5990,Yerevan
5991,sports
5992,Union of European Football Associations
5993,International Ice Hockey Federation
5994,hosts
5995,Olympic
5996,Olympic
5997,Helsinki
5998,part
5999,Soviet Cup
6000,Soviet Cup
6001,FIFA World Rankings
6002,The
6003,schools
6004,divisionemirate
6005,"700,000"
6006,town
6007,Soviet-era
6008,EU
6009,EU
6010,eastern
6011,Armenian
6012,Great Plains
6013,Nevin Fenneman
6014,1916
6015,Great Plains
6016,The
6017,ranchers
6018,branded
6019,10
6020,Francisco Vázquez de Coronado
6021,Hernando de Soto
6022,period
6023,The
6024,Spanish
6025,divides
6026,510
6027,especially
6028,The
6029,1870
6030,Plains
6031,European
6032,European
6033,1920
6034,Frederick Jackson Turner
6035,towns
6036,Buffalo Commons
6037,meals
6038,areas
6039,portion
6040,used
6041,Great Plains
6042,Great Plains
6043,known
6044,The
6045,Commission for Environmental Cooperation
6046,opened
6047,Plains
6048,sold
6049,New
6050,25
6051,provided
6052,switched
6053,grasslands
6054,1862
6055,development
6056,65
6057,1904
6058,1862
6059,In
6060,outside
6061,applied
6062,applied
6063,College of Minor Canons of St Paul
6064,Rome
6065,cardo
6066,In
6067,century
6068,769
6069,Nicholas II
6070,Third Lateran Council
6071,1244
6072,wearing
6073,cities
6074,meaning
6075,1567
6076,Pope Zacharias
6077,747
6078,Ostia
6079,1630
6080,1563
6081,Pius IV
6082,1563
6083,1563
6084,rulers
6085,often
6086,Cardinal
6087,Cardinal
6088,notably
6089,70
6090,outside
6091,sede
6092,1971
6093,eighty
6094,start
6095,Pope
6096,Rome
6097,The
6098,cardinals
6099,1630
6100,By
6101,Eminence
6102,Pius X
6103,either
6104,Catholic News Service
6105,Archdiocese
6106,Cardinal
6107,Patriarchs
6108,Patriarchs
6109,Surname
6110,Annuntio
6111,1378
6112,1378
6113,Patriarch
6114,In
6115,Catholic Church
6116,Third Lateran Council
6117,new
6118,modern
6119,performed
6120,Dean
6121,In
6122,1059
6123,The
6124,Pius X
6125,In
6126,1962
6127,In
6128,The
6129,1059
6130,Cardinal Vicar
6131,The
6132,College
6133,privilege
6134,Eastern Catholic Churches
6135,either
6136,named
6137,In
6138,1378
6139,wears
6140,wears
6141,wears
6142,cardinals
6143,violet
6144,dies
6145,Pope
6146,English
6147,1917
6148,Canon Law
6149,vacant
6150,1962
6151,century
6152,1965
6153,1378
6154,Sanctae Romanae Ecclesiae Cardinalem
6155,In
6156,John Paul
6157,scarlet
6158,30
6159,10
6160,1994
6161,1939
6162,title
6163,Eastern Catholic Churches
6164,longest-serving
6165,longest-serving
6166,needed
6167,given
6168,Eastern Catholic Churches
6169,Pope
6170,Eastern Catholic Churches
6171,Diocese
6172,Each
6173,70
6174,1587
6175,The
6176,45
6177,North Carolina
6178,North Carolina
6179,North Carolina
6180,Albemarle Sound
6181,Pilot Mountain
6182,The
6183,The
6184,transitions
6185,transitions
6186,state
6187,Appalachians
6188,The
6189,The
6190,The
6191,influenced
6192,influenced
6193,influenced
6194,89
6195,occasionally
6196,The
6197,90
6198,reach
6199,weaker
6200,The
6201,The
6202,In
6203,30
6204,humidity
6205,state
6206,The
6207,The
6208,40
6209,1
6210,Only
6211,Hurricane Fran
6212,Hurricane Fran
6213,Hurricane Fran
6214,4
6215,20
6216,North Carolina
6217,especially
6218,Piedmont
6219,also
6220,200
6221,Mississippian
6222,preceding
6223,Cape Fear Indians
6224,North Carolina
6225,June
6226,November
6227,North Carolina
6228,1718
6229,1996
6230,English Thirteen Colonies
6231,2010
6232,European
6233,Hurricane Hugo
6234,1718
6235,Edenton
6236,New Bern
6237,William Tryon
6238,Tryon Palace
6239,Raleigh
6240,Continental Army
6241,North Carolina
6242,especially
6243,George Washington
6244,Washington District
6245,1800
6246,Tidewater
6247,Tidewater
6248,along
6249,3
6250,1865
6251,Confederacy
6252,The
6253,1870
6254,Ku Klux Klan
6255,Populists
6256,Populists
6257,1896
6258,'s
6259,Voters
6260,Americans
6261,Americans
6262,Americans
6263,meant
6264,1964
6265,Confederacy
6266,Civil War
6267,A
6268,Piedmont
6269,emerged
6270,Great Depression
6271,North Carolina
6272,New Deal
6273,World War II
6274,Charlotte
6275,North Carolina
6276,AD
6277,ancient
6278,preceding
6279,preceding
6280,Joara
6281,Mississippian
6282,Yorktown
6283,Mississippian
6284,1540
6285,North Carolina
6286,Walter Raleigh
6287,1584
6288,English
6289,Raleigh
6290,Virginia
6291,1663
6292,King
6293,I
6294,1663
6295,After
6296,North Carolina
6297,English
6298,Nathaniel Batts
6299,documented
6300,Also
6301,Revolution
6302,The
6303,The
6304,During
6305,English
6306,English
6307,European
6308,African
6309,indentured
6310,1776
6311,Halifax
6312,7
6313,7
6314,7
6315,As
6316,Banastre Tarleton
6317,Banastre Tarleton
6318,Battle
6319,The Race
6320,Cowan
6321,1
6322,Guilford Courthouse
6323,Guilford Courthouse
6324,Battle
6325,November
6326,Constitution
6327,1840
6328,Raleigh
6329,Most
6330,Virginia
6331,Revolution
6332,rose
6333,October
6334,Wilmington
6335,In
6336,In
6337,Wilmington-to-Raleigh
6338,1860
6339,North Carolina
6340,Revolution
6341,"30,463"
6342,migrated
6343,1860
6344,Confederacy
6345,7
6346,7
6347,20
6348,Confederacy
6349,Civil War
6350,Piedmont
6351,"2,000"
6352,1862
6353,Confederacy
6354,parts
6355,Confederate General
6356,Confederate General
6357,Confederate General
6358,Henry Wyatt
6359,North Carolina
6360,Private
6361,1861
6362,1863
6363,North Carolina
6364,Bible Belt
6365,Southern Baptist Church
6366,Southern Baptist Church
6367,Southern Baptist Church
6368,Latin America
6369,immigrants
6370,Roman Catholics
6371,United Methodist Church
6372,Methodism
6373,North Carolina
6374,STEM
6375,North Carolina
6376,November
6377,November
6378,1976
6379,Voters
6380,1992
6381,1992
6382,Charlotte
6383,Pat McCrory
6384,2012
6385,Pat McCrory
6386,2012
6387,David Rouzer
6388,North Carolina Department of Public Instruction
6389,The
6390,2009
6391,115
6392,Wake County Public School System
6393,United States—the University of North Carolina
6394,1795
6395,United States—the University of North Carolina
6396,North Carolina State University
6397,58
6398,Duke University
6399,Guilford College
6400,Duke University
6401,North Carolina Wesleyan College
6402,North Carolina
6403,North Carolina
6404,2006
6405,North Carolina
6406,North Carolina
6407,sports
6408,Concord
6409,Charlotte
6410,Concord
6411,18
6412,Greensboro
6413,Greensboro
6414,The
6415,1974
6416,boon
6417,section
6418,scenic
6419,25
6420,Asheville
6421,Carolina Hurricanes NHL
6422,North Carolina
6423,NCSU
6424,Capital
6425,President
6426,North Carolina
6427,Asheboro
6428,acclaimed
6429,North Carolina
6430,ATV
6431,North
6432,ATV
6433,34
6434,34
6435,North Carolina
6436,North Carolina
6437,Manteo
6438,119
6439,119
6440,arts
6441,North Carolina
6442,Contemporary Art Museum of Raleigh
6443,SouthPark Mall
6444,Charlotte
6445,SouthPark Mall
6446,Hanes Mall
6447,Triangle Town Center
6448,A
6449,Western North Carolina
6450,Western North Carolina
6451,Western North Carolina
6452,The
6453,Krispy Kreme
6454,North Carolina
6455,1898
6456,New Bern
6457,Salisbury
6458,Noni Bacca Winery
6459,Noni Bacca Winery
6460,January
6461,Ashe County
6462,Asheville
6463,Krispy Kreme
6464,made
6465,1874
6466,425
6467,Civil War
6468,Camp Geiger
6469,Marine Corps Air Station
6470,New River
6471,Air Force Base
6472,Military Ocean Terminal Sunny Point
6473,I
6474,Joseph
6475,In
6476,1759
6477,broke
6478,1759
6479,1770
6480,Pombal’s
6481,Count
6482,Pombal’s
6483,Napoleon
6484,pioneering
6485,Portugal
6486,Kingdom
6487,1961
6488,Portugal
6489,1820
6490,Brazil
6491,1815
6492,Brazilian
6493,tracks
6494,1884
6495,Portuguese
6496,Portuguese
6497,Nacala
6498,I
6499,June
6500,Dom Carlos
6501,October
6502,Portuguese First Republic
6503,António de Oliveira Salazar
6504,1933
6505,Portugal
6506,used
6507,organizations
6508,Social Progress
6509,Social Progress
6510,Social Progress
6511,Portugal
6512,Cantabrian
6513,Lockheed F-16 Fighting Falcon
6514,Moors
6515,722
6516,Christian Kingdom
6517,Christian Kingdoms
6518,Alfonso III
6519,868
6520,King
6521,King
6522,Portugal
6523,Portugal
6524,The
6525,Castilian Language
6526,Castilian
6527,de Melo
6528,Melo
6529,Archduchess
6530,de Melo
6531,de Melo
6532,Lisbon
6533,models
6534,Lisbon
6535,squares
6536,Sebastião de Melo
6537,Portuguese
6538,Portugal
6539,mainland
6540,754
6541,Azores
6542,Portuguese
6543,Portugal
6544,Europe
6545,mainland
6546,754
6547,By
6548,IMF—the
6549,1139
6550,Age
6551,Western
6552,Lisbon
6553,In
6554,1910
6555,exception
6556,250
6557,Portugal
6558,Pre-Celts
6559,Alenquer
6560,45
6561,Alan
6562,27
6563,Later
6564,Roman
6565,ruins
6566,BSk
6567,defeating
6568,711
6569,711
6570,Beginning
6571,929
6572,Emir
6573,Christian
6574,unemployment
6575,1086
6576,Battle
6577,Islam
6578,The
6579,Atlas mountains
6580,In
6581,800
6582,García
6583,Alfonso III
6584,Great
6585,A
6586,1815
6587,1349
6588,Portugal
6589,1373
6590,NATO
6591,English
6592,European
6593,Henry the Navigator
6594,Cape of Good Hope
6595,African
6596,South
6597,King
6598,Prime Minister
6599,Impressed
6600,abolished
6601,slavery
6602,But
6603,demarcated
6604,enemies
6605,production
6606,Portuguese
6607,1974
6608,Carnation Revolution
6609,characterized
6610,Azores
6611,Portuguese
6612,Mário Soares
6613,23
6614,Socialist Party
6615,1976
6616,Portuguese Constitution
6617,Csa
6618,South
6619,Köppen-Geiger Climate Classification
6620,900
6621,archipelagos
6622,archipelagos
6623,Csa
6624,Laurisilva
6625,Tertiary
6626,exodus
6627,roaming
6628,create
6629,unique
6630,Laurisilva
6631,Portugal
6632,100
6633,Tagus International Natural Park
6634,species
6635,like
6636,The
6637,Cavaco Silva
6638,230
6639,230
6640,thirteen-member
6641,Socialist Party
6642,Portugal
6643,Socialist Party
6644,Socialist Party
6645,terms
6646,The
6647,Republic
6648,needed
6649,Deputy Prime Ministers
6650,Assembly
6651,needed
6652,continues
6653,Polícia
6654,Public Security Police
6655,Public Security Police
6656,2001
6657,possession
6658,amounts
6659,HIV
6660,308
6661,308
6662,18
6663,forces
6664,Navy
6665,Portuguese Empire
6666,1975
6667,Portuguese Empire
6668,The
6669,Pandur II APC
6670,Pandur II APC
6671,M113 APC
6672,28
6673,World War I
6674,1974
6675,Portuguese Empire
6676,Portuguese Armed Forces
6677,Pedro Passos Coelho
6678,Portuguese
6679,Portuguese
6680,In
6681,2010
6682,Carnation Revolution
6683,Gradiva
6684,known
6685,2008–2009
6686,BPN
6687,BPN
6688,CEO
6689,Portuguese
6690,Portuguese
6691,Banco de Portugal
6692,Setúbal
6693,World Travel Awards
6694,2010
6695,Carnation
6696,1990s
6697,industries
6698,cork
6699,Portuguese
6700,2011
6701,The
6702,2014
6703,2014
6704,Agriculture
6705,Grupo RAR
6706,produces
6707,products
6708,Combate
6709,Combate
6710,sea-power
6711,European
6712,European
6713,conduct
6714,reserves—mainly
6715,north—after
6716,Volkswagen Autoeuropa
6717,Portuguese
6718,Palmela
6719,Portuguese
6720,Modern
6721,important
6722,Porto
6723,Porto
6724,squares
6725,April
6726,From
6727,December
6728,2009
6729,2011
6730,Plan
6731,third
6732,time
6733,Moody 's Investor Services
6734,2005
6735,2005
6736,EU
6737,Western Europe
6738,2011
6739,Passos Coelho
6740,May
6741,Prime Minister
6742,Portugal
6743,English
6744,Portuguese
6745,Passos Coelho
6746,Government
6747,2014
6748,increase
6749,In
6750,2009
6751,Porto
6752,1917
6753,Porto
6754,Portuguese
6755,Lisbon
6756,1970s
6757,European Economic Community
6758,44
6759,1944
6760,Napoleonic Wars
6761,airports
6762,Continental Portugal
6763,Lisbon
6764,TAP
6765,Spain
6766,Comboios
6767,extends
6768,889
6769,900
6770,Metro Sul
6771,35
6772,Companhia de Carris de Ferro de Lisboa
6773,In
6774,R
6775,D
6776,Ministry of Science
6777,?
6778,Champalimaud Foundation
6779,institutions
6780,1779
6781,Lisbon Oceanarium
6782,Ciência Viva
6783,Portuguese
6784,thousands
6785,parks
6786,Portuguese
6787,Portugal
6788,Moura
6789,Moura
6790,By
6791,Redes Energéticas Nacionais
6792,Redes Energéticas Nacionais
6793,Portugal
6794,wind-driven
6795,like
6796,52
6797,52
6798,52
6799,County
6800,Belmonte
6801,Not sure
6802,modern
6803,culturally
6804,Portugal
6805,mainland
6806,Indian
6807,Brazilians
6808,2007
6809,Portuguese
6810,Porto
6811,Portuguese
6812,8.3
6813,Many
6814,Portuguese
6815,First Portuguese Republic
6816,leading
6817,Battle
6818,God
6819,God
6820,Portuguese
6821,Portuguese
6822,Not sure
6823,Galician-Portuguese
6824,Iberian Peninsula
6825,Latin
6826,1415
6827,200
6828,200
6829,total
6830,enrollments
6831,20
6832,20
6833,1290
6834,Lisbon
6835,Lisbon
6836,Americas
6837,Desenho
6838,2006
6839,costs
6840,23
6841,Ministry of Health
6842,administrations
6843,administrations
6844,Portuguese
6845,CVD
6846,Eur-A
6847,Portuguese
6848,die
6849,household
6850,2004
6851,1956
6852,1956
6853,Portugal
6854,Calouste Gulbenkian Foundation
6855,Portugal
6856,Portuguese
6857,Portuguese
6858,Soft Portuguese
6859,Portugal
6860,In
6861,long
6862,Portuguese
6863,Portuguese
6864,long
6865,Portuguese
6866,Portuguese
6867,Luís de Camões
6868,Os Lusíadas
6869,Os Lusíadas
6870,Portuguese
6871,Portuguese
6872,Portuguese
6873,Two
6874,sardines
6875,Portuguese
6876,A
6877,Francesinha
6878,The
6879,Belém
6880,Belém
6881,enjoyed
6882,Romans
6883,Portuguese
6884,Romans
6885,Festival Sudoeste
6886,Festival Sudoeste
6887,Festival Sudoeste
6888,Goa
6889,2005
6890,Portugal
6891,Portugal
6892,composers
6893,Similarly
6894,Modernism
6895,Portuguese
6896,Portuguese
6897,Prominent
6898,Football
6899,Portuguese
6900,Year
6901,Year
6902,managers
6903,Sporting CP
6904,Sporting CP
6905,titles
6906,Portuguese
6907,Federação Portuguesa de Futebol
6908,TU
6909,English
6910,French École Polytechnique
6911,The
6912,What
6913,What
6914,World War II
6915,Braunschweig University of Technology
6916,1794
6917,countries
6918,1992
6919,What
6920,University of Westminster
6921,exclusively
6922,technology
6923,What
6924,TAFE
6925,Northern Melbourne Institute of TAFE
6926,2009
6927,designated
6928,German
6929,'s
6930,Fachhochschule
6931,'s
6932,In
6933,How
6934,Cambodia
6935,Schools
6936,Quebec
6937,public
6938,Some
6939,Some
6940,1895
6941,Capital University
6942,half
6943,1997
6944,Geophysics Institute
6945,National Observatory
6946,Quito Astronomical Observatory
6947,observatories
6948,The
6949,qualified
6950,50
6951,What
6952,Tech
6953,Prior
6954,elite
6955,What
6956,What
6957,French
6958,What
6959,IUT
6960,French-speaking
6961,Polytechnicum
6962,French
6963,Écoles Polytechniques
6964,founded
6965,Can
6966,courses
6967,Universität
6968,master
6969,Klinikum Aachen
6970,renowned
6971,•
6972,17
6973,Saxony
6974,TU Clausthal
6975,often
6976,Hong Kong Technical College Government Trade School
6977,Hong Kong Technical College Government Trade School
6978,1984
6979,Hong Kong University of Science and Technology
6980,1994
6981,Berg-Schola
6982,1735
6983,Who
6984,•
6985,•
6986,What
6987,Engineering
6988,institutes
6989,three-year
6990,Dublin Institute of Technology
6991,Technology
6992,In
6993,two
6994,Genoa
6995,University of Tokyo
6996,In
6997,44
6998,Ministry of Education
6999,Ipoh
7000,How
7001,32
7002,32
7003,often
7004,specialized
7005,New Zealand
7006,What
7007,1989
7008,What
7009,1990s
7010,Waikato Institute of Technology
7011,Waiarapa Polytechnic
7012,Education Act
7013,based
7014,Polytechnic Institutes
7015,The
7016,What
7017,F.Sc
7018,What
7019,awarded
7020,Bologna Process
7021,What
7022,How
7023,Dr.
7024,Banská Akadémia
7025,1735
7026,Banská Akadémia
7027,1735
7028,buildings
7029,How
7030,2004
7031,2004
7032,Most
7033,Most
7034,Institute of Technology Ladkrabang
7035,University of Technology
7036,University of Technology
7037,Sirindhorn International Institute of Technology
7038,What
7039,•
7040,Mahanakorn University of Technology
7041,Bursa Technical University
7042,In
7043,What
7044,In
7045,What
7046,IT
7047,Polytechnic
7048,•
7049,UK
7050,called
7051,What
7052,1992
7053,designated
7054,University
7055,ITE
7056,2
7057,RPI
7058,What
7059,This
7060,Caracas
7061,Who
7062,Aves
7063,Aves
7064,birds
7065,Birds
7066,birds
7067,surviving
7068,100
7069,Archaeopteryx
7070,adapted
7071,specifically
7072,birds
7073,parrots
7074,Birds
7075,laid
7076,species
7077,bird
7078,Guano
7079,harvested
7080,due
7081,Archosauria
7082,Gauthier
7083,Archosauria
7084,birds
7085,members
7086,discoveries
7087,relatives
7088,theropods
7089,include
7090,Late Jurassic Archaeopteryx
7091,characteristics
7092,characteristics
7093,Jurassic
7094,160
7095,feet
7096,include
7097,forms
7098,forms
7099,95
7100,95
7101,short-tailed
7102,''
7103,Cretaceous
7104,avialans
7105,feathers
7106,Euornithes
7107,Euornithes
7108,''
7109,Aves
7110,leaves
7111,Neornithes
7112,known
7113,Neognathes
7114,Anseriformes
7115,Anseriformes
7116,Galliformes
7117,Phylogeny
7118,DNA
7119,Aves
7120,440
7121,occurs
7122,300
7123,species
7124,ring-necked
7125,galah
7126,established
7127,bones
7128,consists
7129,air-filled
7130,pneumatic
7131,fused
7132,kidneys
7133,opening
7134,multi-purpose
7135,expelled
7136,digestion
7137,Upon
7138,The
7139,using
7140,achieved
7141,systems
7142,The
7143,driven
7144,This
7145,generally
7146,composed
7147,arteries
7148,organized
7149,occurs
7150,'s
7151,UV
7152,allows
7153,thus
7154,acts
7155,shaped
7156,heads
7157,owls
7158,node
7159,known
7160,Tachyeres
7161,Anhimidae
7162,Chionis
7163,birds
7164,They
7165,called
7166,Humphrey-Parkes
7167,Humphrey-Parkes
7168,triggered
7169,moults
7170,birds
7171,birds
7172,particles
7173,anting
7174,distinguishes
7175,means
7176,15
7177,muscles
7178,60
7179,strategies
7180,others
7181,others
7182,engage
7183,engage
7184,New World
7185,plovers
7186,adaptations
7187,called
7188,called
7189,secretions
7190,Birds
7191,known
7192,ants
7193,fats
7194,Landbirds
7195,around
7196,range
7197,nesting
7198,regions
7199,;
7200,triggered
7201,considered
7202,used
7203,ability
7204,changing
7205,birds
7206,assess
7207,birds
7208,mechanical
7209,including
7210,Coenocorypha
7211,Coenocorypha
7212,benefits
7213,Costs
7214,closed
7215,birds
7216,believed
7217,roosting
7218,locking
7219,birds
7220,Loriculus
7221,accompanied
7222,Birds
7223,species
7224,males
7225,species
7226,extra-pair
7227,performed
7228,displays
7229,ones
7230,billing
7231,Aves
7232,eggs
7233,eggs
7234,eggs
7235,Birds
7236,lays
7237,rock
7238,nests
7239,optimises
7240,When
7241,areas
7242,10
7243,10
7244,megapodes
7245,14
7246,birds
7247,Australian
7248,among
7249,almost
7250,Synthliboramphus
7251,chicks
7252,chicks
7253,leaves
7254,species
7255,sometimes
7256,Fisherian
7257,;
7258,individuals
7259,30
7260,Other
7261,Nevertheless
7262,males
7263,masking
7264,general
7265,fishing
7266,insectivores
7267,prey
7268,Birds
7269,example
7270,islands
7271,benefited
7272,threatened
7273,humans
7274,raised
7275,eaten
7276,76
7277,undeveloped
7278,birds
7279,bred
7280,1
7281,roles
7282,Italy
7283,worlds
7284,represented
7285,Roc
7286,North American
7287,Homer
7288,The Rime
7289,gone
7290,2009
7291,human-caused
7292,Mexico
7293,San Diego
7294,World War II
7295,Mexican-licensed
7296,Opera America
7297,landing
7298,By
7299,1850
7300,200
7301,Sebastián Vizcaíno
7302,Vizcaíno
7303,Friar Antonio de la Ascensión
7304,Spanish Empire
7305,West Coast
7306,Junípero Serra
7307,El Camino Real
7308,May
7309,1797
7310,Mission San Diego de Alcalá
7311,Juan María Osuna
7312,Mexican
7313,However
7314,fort
7315,Juan María Osuna
7316,Archibald Gillespie
7317,Battle
7318,Americans
7319,San Diego
7320,24
7321,Treaty
7322,Americans
7323,Mexican–American War
7324,Treaty
7325,Mexican-American
7326,1821
7327,Joshua H. Bean
7328,Joshua H. Bean
7329,1889
7330,1889
7331,San Diego
7332,William Heath Davis
7333,The
7334,Still
7335,New Town
7336,World
7337,1915
7338,Fiesta del Pacifico
7339,1915
7340,World
7341,Army
7342,The Spirit
7343,Marine Corps Air Station Miramar
7344,Navy Coaling Station
7345,Ryan Airlines
7346,1930
7347,Japanese
7348,called
7349,September
7350,called
7351,American
7352,1911
7353,canneries
7354,Japan
7355,San Diego
7356,San Diego River
7357,needed
7358,200
7359,San Diego River
7360,San Diego Bay
7361,San Diego Bay
7362,Otay Mesa
7363,encompasses
7364,communities
7365,One
7366,One
7367,College Area
7368,Federal Aviation Administration
7369,title
7370,elevations
7371,absence
7372,San Diego
7373,Farmers
7374,United States Navy
7375,June
7376,16
7377,May
7378,January
7379,particularly
7380,10
7381,December
7382,September
7383,10
7384,elevations
7385,endangered
7386,southern
7387,coastal
7388,including
7389,habitats
7390,San Diego
7391,San Diego
7392,San Diego County
7393,492
7394,492
7395,2003
7396,15
7397,poor
7398,communities
7399,15
7400,Opera America
7401,urban
7402,2010
7403,particularly
7404,urban
7405,The
7406,28.8
7407,34
7408,2010
7409,2010
7410,2000
7411,Hispanics
7412,2008
7413,18
7414,weeks
7415,The
7416,34
7417,18
7418,2011
7419,34
7420,18
7421,Money
7422,San Diego
7423,In
7424,According
7425,visitors
7426,Christian
7427,Belmont
7428,San Diego Museum of Art
7429,San Diego
7430,San Diego
7431,24
7432,operates
7433,Otay Mesa
7434,24
7435,Innovation Center
7436,Websense Inc. San Diego
7437,Websense Inc. San Diego
7438,Slovakian
7439,San Diego
7440,San Diego
7441,Balboa Park
7442,140
7443,La Jolla
7444,Neurocrine Biosciences
7445,MCASD
7446,San Diego Aircraft Carrier Museum
7447,featured
